ticket_id,created_at,resolved_at,department,priority,status,issue_type,reporter,assignee,title,description,duration_minutes,satisfaction_score
TKT202401010845,2024-08-20 00:00:00,2024-08-20 05:00:00,客服部,高,处理中,投诉,user_1080,agent_2007,工单标题846,这是工单846的详细描述内容,300.0,
TKT202401010846,2024-06-18 00:00:00,,技术部,紧急,已解决,系统故障,user_1010,agent_2012,工单标题847,这是工单847的详细描述内容,,
TKT202401010847,2024-02-28 00:00:00,,技术部,中,待处理,系统故障,user_1026,agent_2007,工单标题848,这是工单848的详细描述内容,,
TKT202401010848,2024-04-22 00:00:00,2024-04-23 09:00:00,运维部,高,处理中,数据错误,user_1003,agent_2006,工单标题849,这是工单849的详细描述内容,1980.0,1.0
TKT202401010849,2024-01-11 00:00:00,2024-01-11 17:00:00,客服部,中,处理中,权限问题,user_1059,agent_2008,工单标题850,这是工单850的详细描述内容,1020.0,
TKT202401010850,2024-07-09 00:00:00,2024-07-09 21:00:00,人力资源,低,待处理,功能异常,user_1019,agent_2005,工单标题851,这是工单851的详细描述内容,1260.0,2.0
TKT202401010851,2024-09-29 00:00:00,2024-10-01 00:00:00,运维部,低,处理中,系统故障,user_1098,agent_2020,工单标题852,这是工单852的详细描述内容,2880.0,5.0
TKT202401010852,2024-05-30 00:00:00,2024-05-30 19:00:00,客服部,中,处理中,需求变更,user_1075,agent_2016,工单标题853,这是工单853的详细描述内容,1140.0,
TKT202401010853,2024-02-11 00:00:00,2024-02-13 12:00:00,人力资源,紧急,处理中,需求变更,user_1050,agent_2017,工单标题854,这是工单854的详细描述内容,3600.0,
TKT202401010854,2024-09-22 00:00:00,,市场部,中,待回访,投诉,user_1092,agent_2016,工单标题855,这是工单855的详细描述内容,,5.0
TKT202401010855,2024-07-24 00:00:00,,技术部,低,处理中,建议,user_1028,agent_2010,工单标题856,这是工单856的详细描述内容,,4.0
TKT202401010856,2024-10-19 00:00:00,2024-10-19 20:00:00,运维部,中,待回访,功能异常,user_1018,agent_2003,工单标题857,这是工单857的详细描述内容,1200.0,
TKT202401010857,2024-09-22 00:00:00,,客服部,低,待回访,其他,user_1044,agent_2014,工单标题858,这是工单858的详细描述内容,,4.0
TKT202401010858,2024-07-28 00:00:00,2024-07-29 23:00:00,运维部,中,已关闭,系统故障,user_1023,agent_2015,工单标题859,这是工单859的详细描述内容,2820.0,
TKT202401010859,2024-11-26 00:00:00,2024-11-26 09:00:00,客服部,中,待回访,需求变更,user_1070,agent_2003,工单标题860,这是工单860的详细描述内容,540.0,2.0
TKT202401010860,2024-02-20 00:00:00,,客服部,高,已解决,数据错误,user_1087,agent_2011,工单标题861,这是工单861的详细描述内容,,
TKT202401010861,2024-12-15 00:00:00,,人力资源,高,待回访,权限问题,user_1002,agent_2010,工单标题862,这是工单862的详细描述内容,,
TKT202401010862,2024-06-26 00:00:00,2024-06-28 03:00:00,人力资源,紧急,已关闭,需求变更,user_1098,agent_2005,工单标题863,这是工单863的详细描述内容,3060.0,2.0
TKT202401010863,2024-04-26 00:00:00,2024-04-27 02:00:00,人力资源,低,已关闭,咨询,user_1011,agent_2011,工单标题864,这是工单864的详细描述内容,1560.0,4.0
TKT202401010864,2024-12-23 00:00:00,,财务部,紧急,已解决,性能问题,user_1074,agent_2005,工单标题865,这是工单865的详细描述内容,,
TKT202401010865,2024-01-05 00:00:00,2024-01-07 15:00:00,运维部,中,处理中,建议,user_1055,agent_2013,工单标题866,这是工单866的详细描述内容,3780.0,5.0
TKT202401010866,2024-06-02 00:00:00,2024-06-03 17:00:00,人力资源,紧急,处理中,性能问题,user_1043,agent_2019,工单标题867,这是工单867的详细描述内容,2460.0,5.0
TKT202401010867,2024-11-07 00:00:00,2024-11-09 02:00:00,技术部,低,待处理,需求变更,user_1050,agent_2007,工单标题868,这是工单868的详细描述内容,3000.0,3.0
TKT202401010868,2024-10-18 00:00:00,2024-10-20 09:00:00,运维部,紧急,处理中,功能异常,user_1087,agent_2018,工单标题869,这是工单869的详细描述内容,3420.0,
TKT202401010869,2024-12-18 00:00:00,,技术部,紧急,已关闭,权限问题,user_1027,agent_2008,工单标题870,这是工单870的详细描述内容,,
TKT202401010870,2024-09-25 00:00:00,2024-09-25 08:00:00,运维部,紧急,处理中,咨询,user_1053,agent_2013,工单标题871,这是工单871的详细描述内容,480.0,
TKT202401010871,2024-02-26 00:00:00,2024-02-26 16:00:00,财务部,紧急,已关闭,数据错误,user_1017,agent_2007,工单标题872,这是工单872的详细描述内容,960.0,
TKT202401010872,2024-12-29 00:00:00,,人力资源,中,待回访,数据错误,user_1065,agent_2015,工单标题873,这是工单873的详细描述内容,,
TKT202401010873,2024-01-04 00:00:00,2024-01-04 18:00:00,财务部,高,待回访,咨询,user_1073,agent_2016,工单标题874,这是工单874的详细描述内容,1080.0,5.0
TKT202401010874,2024-01-21 00:00:00,,财务部,中,已解决,建议,user_1079,agent_2006,工单标题875,这是工单875的详细描述内容,,2.0
TKT202401010875,2024-11-12 00:00:00,2024-11-14 07:00:00,市场部,高,待回访,功能异常,user_1051,agent_2002,工单标题876,这是工单876的详细描述内容,3300.0,
TKT202401010876,2024-03-21 00:00:00,2024-03-22 11:00:00,人力资源,中,待处理,数据错误,user_1064,agent_2014,工单标题877,这是工单877的详细描述内容,2100.0,5.0
TKT202401010877,2024-03-03 00:00:00,,客服部,中,已关闭,投诉,user_1022,agent_2009,工单标题878,这是工单878的详细描述内容,,
TKT202401010878,2024-01-23 00:00:00,,市场部,低,已关闭,咨询,user_1096,agent_2013,工单标题879,这是工单879的详细描述内容,,4.0
TKT202401010879,2024-01-20 00:00:00,,市场部,高,已解决,投诉,user_1063,agent_2015,工单标题880,这是工单880的详细描述内容,,
TKT202401010880,2024-10-07 00:00:00,2024-10-08 07:00:00,财务部,高,已关闭,权限问题,user_1021,agent_2006,工单标题881,这是工单881的详细描述内容,1860.0,5.0
TKT202401010881,2024-02-21 00:00:00,,人力资源,低,处理中,功能异常,user_1086,agent_2001,工单标题882,这是工单882的详细描述内容,,2.0
TKT202401010882,2024-08-13 00:00:00,,市场部,紧急,待回访,数据错误,user_1057,agent_2002,工单标题883,这是工单883的详细描述内容,,5.0
TKT202401010883,2024-11-24 00:00:00,2024-11-24 13:00:00,运维部,低,待处理,其他,user_1001,agent_2002,工单标题884,这是工单884的详细描述内容,780.0,2.0
TKT202401010884,2024-05-07 00:00:00,2024-05-08 23:00:00,技术部,紧急,待处理,建议,user_1004,agent_2001,工单标题885,这是工单885的详细描述内容,2820.0,
TKT202401010885,2024-04-08 00:00:00,,客服部,高,处理中,系统故障,user_1054,agent_2017,工单标题886,这是工单886的详细描述内容,,
TKT202401010886,2024-06-16 00:00:00,2024-06-17 17:00:00,技术部,高,待回访,建议,user_1055,agent_2004,工单标题887,这是工单887的详细描述内容,2460.0,
TKT202401010887,2024-02-24 00:00:00,2024-02-25 21:00:00,客服部,低,已解决,系统故障,user_1050,agent_2007,工单标题888,这是工单888的详细描述内容,2700.0,1.0
TKT202401010888,2024-12-02 00:00:00,2024-12-03 11:00:00,运维部,紧急,待处理,数据错误,user_1053,agent_2010,工单标题889,这是工单889的详细描述内容,2100.0,4.0
TKT202401010889,2024-02-22 00:00:00,2024-02-24 20:00:00,人力资源,高,已解决,功能异常,user_1077,agent_2011,工单标题890,这是工单890的详细描述内容,4080.0,4.0
TKT202401010890,2024-12-13 00:00:00,2024-12-13 17:00:00,市场部,中,已关闭,功能异常,user_1043,agent_2001,工单标题891,这是工单891的详细描述内容,1020.0,5.0
TKT202401010891,2024-08-17 00:00:00,2024-08-19 00:00:00,市场部,高,待回访,其他,user_1091,agent_2001,工单标题892,这是工单892的详细描述内容,2880.0,
TKT202401010892,2024-11-11 00:00:00,2024-11-11 15:00:00,市场部,低,处理中,其他,user_1011,agent_2002,工单标题893,这是工单893的详细描述内容,900.0,
TKT202401010893,2024-09-12 00:00:00,,财务部,高,待处理,数据错误,user_1093,agent_2020,工单标题894,这是工单894的详细描述内容,,4.0
TKT202401010894,2024-06-17 00:00:00,,市场部,紧急,待回访,建议,user_1083,agent_2010,工单标题895,这是工单895的详细描述内容,,2.0
TKT202401010895,2024-06-18 00:00:00,,人力资源,紧急,处理中,数据错误,user_1078,agent_2013,工单标题896,这是工单896的详细描述内容,,2.0
TKT202401010896,2024-08-14 00:00:00,,财务部,紧急,处理中,系统故障,user_1082,agent_2005,工单标题897,这是工单897的详细描述内容,,2.0
TKT202401010897,2024-02-16 00:00:00,2024-02-16 22:00:00,技术部,高,待回访,功能异常,user_1055,agent_2015,工单标题898,这是工单898的详细描述内容,1320.0,
TKT202401010898,2024-04-11 00:00:00,2024-04-12 07:00:00,人力资源,高,已解决,权限问题,user_1074,agent_2015,工单标题899,这是工单899的详细描述内容,1860.0,2.0
TKT202401010899,2024-05-19 00:00:00,,运维部,低,已关闭,性能问题,user_1061,agent_2015,工单标题900,这是工单900的详细描述内容,,5.0
TKT202401010900,2024-08-09 00:00:00,2024-08-09 19:00:00,财务部,紧急,已关闭,建议,user_1011,agent_2010,工单标题901,这是工单901的详细描述内容,1140.0,2.0
TKT202401010901,2024-10-10 00:00:00,,财务部,中,已关闭,权限问题,user_1049,agent_2018,工单标题902,这是工单902的详细描述内容,,1.0
TKT202401010902,2024-06-19 00:00:00,2024-06-19 17:00:00,技术部,高,处理中,系统故障,user_1002,agent_2017,工单标题903,这是工单903的详细描述内容,1020.0,3.0
TKT202401010903,2024-09-08 00:00:00,2024-09-10 03:00:00,财务部,中,已关闭,投诉,user_1040,agent_2019,工单标题904,这是工单904的详细描述内容,3060.0,
TKT202401010904,2024-01-20 00:00:00,2024-01-20 15:00:00,人力资源,高,处理中,建议,user_1033,agent_2012,工单标题905,这是工单905的详细描述内容,900.0,4.0
TKT202401010905,2024-11-21 00:00:00,2024-11-22 23:00:00,市场部,低,已关闭,数据错误,user_1032,agent_2016,工单标题906,这是工单906的详细描述内容,2820.0,
TKT202401010906,2024-07-04 00:00:00,2024-07-04 03:00:00,市场部,高,已解决,其他,user_1059,agent_2005,工单标题907,这是工单907的详细描述内容,180.0,
TKT202401010907,2024-11-04 00:00:00,,客服部,低,已关闭,其他,user_1011,agent_2017,工单标题908,这是工单908的详细描述内容,,4.0
TKT202401010908,2024-03-25 00:00:00,,运维部,低,待回访,权限问题,user_1094,agent_2014,工单标题909,这是工单909的详细描述内容,,1.0
TKT202401010909,2024-02-25 00:00:00,2024-02-26 20:00:00,运维部,高,已关闭,权限问题,user_1001,agent_2006,工单标题910,这是工单910的详细描述内容,2640.0,1.0
TKT202401010910,2024-02-19 00:00:00,2024-02-19 08:00:00,财务部,低,已解决,建议,user_1022,agent_2006,工单标题911,这是工单911的详细描述内容,480.0,
TKT202401010911,2024-12-26 00:00:00,,技术部,紧急,已关闭,其他,user_1028,agent_2006,工单标题912,这是工单912的详细描述内容,,
TKT202401010912,2024-04-03 00:00:00,,财务部,低,待回访,功能异常,user_1082,agent_2006,工单标题913,这是工单913的详细描述内容,,
TKT202401010913,2024-02-13 00:00:00,,客服部,中,待处理,其他,user_1031,agent_2016,工单标题914,这是工单914的详细描述内容,,1.0
TKT202401010914,2024-01-05 00:00:00,,客服部,紧急,待处理,数据错误,user_1067,agent_2001,工单标题915,这是工单915的详细描述内容,,
TKT202401010915,2024-09-23 00:00:00,2024-09-24 10:00:00,财务部,中,待回访,建议,user_1044,agent_2012,工单标题916,这是工单916的详细描述内容,2040.0,3.0
TKT202401010916,2024-06-10 00:00:00,2024-06-11 06:00:00,市场部,低,已关闭,其他,user_1008,agent_2012,工单标题917,这是工单917的详细描述内容,1800.0,1.0
TKT202401010917,2024-01-02 00:00:00,2024-01-04 10:00:00,财务部,高,待处理,其他,user_1016,agent_2017,工单标题918,这是工单918的详细描述内容,3480.0,
TKT202401010918,2024-12-24 00:00:00,2024-12-25 07:00:00,人力资源,低,待回访,建议,user_1085,agent_2007,工单标题919,这是工单919的详细描述内容,1860.0,
TKT202401010919,2024-11-22 00:00:00,,运维部,紧急,已解决,投诉,user_1030,agent_2020,工单标题920,这是工单920的详细描述内容,,5.0
TKT202401010920,2024-02-11 00:00:00,2024-02-12 20:00:00,财务部,紧急,已关闭,权限问题,user_1078,agent_2007,工单标题921,这是工单921的详细描述内容,2640.0,5.0
TKT202401010921,2024-10-19 00:00:00,,财务部,紧急,已解决,需求变更,user_1060,agent_2006,工单标题922,这是工单922的详细描述内容,,1.0
TKT202401010922,2024-09-03 00:00:00,,技术部,高,待处理,功能异常,user_1056,agent_2001,工单标题923,这是工单923的详细描述内容,,
TKT202401010923,2024-06-16 00:00:00,2024-06-18 01:00:00,技术部,中,已关闭,功能异常,user_1086,agent_2005,工单标题924,这是工单924的详细描述内容,2940.0,4.0
TKT202401010924,2024-02-16 00:00:00,2024-02-17 18:00:00,人力资源,紧急,已解决,建议,user_1092,agent_2013,工单标题925,这是工单925的详细描述内容,2520.0,5.0
TKT202401010925,2024-08-11 00:00:00,,客服部,中,待处理,功能异常,user_1012,agent_2011,工单标题926,这是工单926的详细描述内容,,2.0
TKT202401010926,2024-02-29 00:00:00,,运维部,低,待回访,系统故障,user_1040,agent_2002,工单标题927,这是工单927的详细描述内容,,2.0
TKT202401010927,2024-07-17 00:00:00,2024-07-19 06:00:00,运维部,高,待回访,其他,user_1076,agent_2008,工单标题928,这是工单928的详细描述内容,3240.0,
TKT202401010928,2024-01-05 00:00:00,2024-01-07 20:00:00,运维部,高,已解决,数据错误,user_1064,agent_2015,工单标题929,这是工单929的详细描述内容,4080.0,
TKT202401010929,2024-05-25 00:00:00,2024-05-25 18:00:00,市场部,紧急,待回访,咨询,user_1040,agent_2017,工单标题930,这是工单930的详细描述内容,1080.0,1.0
TKT202401010930,2024-05-20 00:00:00,2024-05-22 13:00:00,技术部,低,已解决,建议,user_1008,agent_2011,工单标题931,这是工单931的详细描述内容,3660.0,
TKT202401010931,2024-04-17 00:00:00,2024-04-18 04:00:00,客服部,高,已关闭,建议,user_1039,agent_2006,工单标题932,这是工单932的详细描述内容,1680.0,5.0
TKT202401010932,2024-07-19 00:00:00,2024-07-20 19:00:00,财务部,中,已关闭,建议,user_1010,agent_2017,工单标题933,这是工单933的详细描述内容,2580.0,3.0
TKT202401010933,2024-12-22 00:00:00,2024-12-23 00:00:00,人力资源,低,待处理,性能问题,user_1042,agent_2019,工单标题934,这是工单934的详细描述内容,1440.0,1.0
TKT202401010934,2024-12-29 00:00:00,2024-12-30 14:00:00,技术部,高,已关闭,投诉,user_1038,agent_2005,工单标题935,这是工单935的详细描述内容,2280.0,
TKT202401010935,2024-04-10 00:00:00,2024-04-10 01:00:00,人力资源,紧急,处理中,建议,user_1055,agent_2006,工单标题936,这是工单936的详细描述内容,60.0,1.0
TKT202401010936,2024-07-01 00:00:00,,客服部,紧急,待回访,咨询,user_1076,agent_2014,工单标题937,这是工单937的详细描述内容,,4.0
TKT202401010937,2024-05-05 00:00:00,,财务部,低,已解决,其他,user_1023,agent_2013,工单标题938,这是工单938的详细描述内容,,1.0
TKT202401010938,2024-08-25 00:00:00,,市场部,低,已解决,系统故障,user_1016,agent_2004,工单标题939,这是工单939的详细描述内容,,
TKT202401010939,2024-09-07 00:00:00,,人力资源,低,已解决,功能异常,user_1076,agent_2006,工单标题940,这是工单940的详细描述内容,,
TKT202401010940,2024-11-26 00:00:00,,技术部,紧急,已解决,功能异常,user_1092,agent_2018,工单标题941,这是工单941的详细描述内容,,
TKT202401010941,2024-12-24 00:00:00,2024-12-24 02:00:00,人力资源,低,待处理,需求变更,user_1075,agent_2018,工单标题942,这是工单942的详细描述内容,120.0,1.0
TKT202401010942,2024-04-16 00:00:00,,人力资源,高,待处理,需求变更,user_1058,agent_2011,工单标题943,这是工单943的详细描述内容,,
TKT202401010943,2024-03-06 00:00:00,2024-03-07 02:00:00,客服部,中,待处理,功能异常,user_1016,agent_2017,工单标题944,这是工单944的详细描述内容,1560.0,
TKT202401010944,2024-10-05 00:00:00,2024-10-05 21:00:00,市场部,紧急,处理中,权限问题,user_1006,agent_2017,工单标题945,这是工单945的详细描述内容,1260.0,3.0
TKT202401010945,2024-12-03 00:00:00,2024-12-05 20:00:00,人力资源,低,已解决,需求变更,user_1046,agent_2020,工单标题946,这是工单946的详细描述内容,4080.0,2.0
TKT202401010946,2024-12-18 00:00:00,2024-12-18 12:00:00,客服部,高,待处理,数据错误,user_1019,agent_2010,工单标题947,这是工单947的详细描述内容,720.0,2.0
TKT202401010947,2024-03-09 00:00:00,,运维部,中,处理中,其他,user_1055,agent_2003,工单标题948,这是工单948的详细描述内容,,3.0
TKT202401010948,2024-07-14 00:00:00,2024-07-14 20:00:00,客服部,中,已关闭,性能问题,user_1069,agent_2007,工单标题949,这是工单949的详细描述内容,1200.0,
TKT202401010949,2024-05-17 00:00:00,2024-05-18 00:00:00,人力资源,高,已关闭,性能问题,user_1041,agent_2014,工单标题950,这是工单950的详细描述内容,1440.0,
TKT202401010950,2024-11-05 00:00:00,,客服部,紧急,待回访,建议,user_1009,agent_2011,工单标题951,这是工单951的详细描述内容,,3.0
TKT202401010951,2024-06-19 00:00:00,,技术部,中,待处理,功能异常,user_1049,agent_2008,工单标题952,这是工单952的详细描述内容,,
TKT202401010952,2024-02-23 00:00:00,,市场部,中,待回访,投诉,user_1013,agent_2017,工单标题953,这是工单953的详细描述内容,,
TKT202401010953,2024-10-19 00:00:00,2024-10-20 12:00:00,人力资源,紧急,待处理,性能问题,user_1041,agent_2013,工单标题954,这是工单954的详细描述内容,2160.0,
TKT202401010954,2024-12-13 00:00:00,2024-12-15 20:00:00,财务部,低,待回访,性能问题,user_1034,agent_2001,工单标题955,这是工单955的详细描述内容,4080.0,2.0
TKT202401010955,2024-12-02 00:00:00,,人力资源,中,待处理,咨询,user_1091,agent_2008,工单标题956,这是工单956的详细描述内容,,4.0
TKT202401010956,2024-12-27 00:00:00,,运维部,低,待回访,权限问题,user_1036,agent_2014,工单标题957,这是工单957的详细描述内容,,2.0
TKT202401010957,2024-06-05 00:00:00,2024-06-05 11:00:00,财务部,中,待处理,功能异常,user_1010,agent_2008,工单标题958,这是工单958的详细描述内容,660.0,2.0
TKT202401010958,2024-10-21 00:00:00,,运维部,低,待处理,建议,user_1087,agent_2017,工单标题959,这是工单959的详细描述内容,,2.0
TKT202401010959,2024-09-02 00:00:00,2024-09-04 15:00:00,市场部,紧急,已关闭,系统故障,user_1079,agent_2007,工单标题960,这是工单960的详细描述内容,3780.0,1.0
TKT202401010960,2024-12-31 00:00:00,2025-01-02 06:00:00,市场部,中,处理中,需求变更,user_1088,agent_2020,工单标题961,这是工单961的详细描述内容,3240.0,
TKT202401010961,2024-08-17 00:00:00,2024-08-17 21:00:00,人力资源,高,处理中,功能异常,user_1047,agent_2005,工单标题962,这是工单962的详细描述内容,1260.0,1.0
TKT202401010962,2024-08-04 00:00:00,2024-08-06 15:00:00,运维部,紧急,已解决,数据错误,user_1070,agent_2004,工单标题963,这是工单963的详细描述内容,3780.0,
TKT202401010963,2024-09-04 00:00:00,,客服部,低,处理中,权限问题,user_1083,agent_2017,工单标题964,这是工单964的详细描述内容,,1.0
TKT202401010964,2024-08-25 00:00:00,,客服部,低,已解决,权限问题,user_1046,agent_2004,工单标题965,这是工单965的详细描述内容,,
TKT202401010965,2024-04-05 00:00:00,2024-04-07 03:00:00,客服部,低,已关闭,数据错误,user_1011,agent_2017,工单标题966,这是工单966的详细描述内容,3060.0,2.0
TKT202401010966,2024-07-29 00:00:00,2024-07-29 15:00:00,客服部,高,已解决,数据错误,user_1061,agent_2013,工单标题967,这是工单967的详细描述内容,900.0,
TKT202401010967,2024-07-05 00:00:00,2024-07-07 06:00:00,人力资源,中,待处理,投诉,user_1085,agent_2015,工单标题968,这是工单968的详细描述内容,3240.0,
TKT202401010968,2024-06-30 00:00:00,,市场部,高,待处理,数据错误,user_1037,agent_2002,工单标题969,这是工单969的详细描述内容,,
TKT202401010969,2024-08-03 00:00:00,2024-08-04 18:00:00,技术部,高,已关闭,权限问题,user_1016,agent_2014,工单标题970,这是工单970的详细描述内容,2520.0,4.0
TKT202401010970,2024-12-15 00:00:00,2024-12-15 16:00:00,财务部,低,处理中,功能异常,user_1014,agent_2001,工单标题971,这是工单971的详细描述内容,960.0,
TKT202401010971,2024-06-25 00:00:00,,市场部,高,待处理,咨询,user_1055,agent_2020,工单标题972,这是工单972的详细描述内容,,4.0
TKT202401010972,2024-09-02 00:00:00,,客服部,低,处理中,其他,user_1020,agent_2017,工单标题973,这是工单973的详细描述内容,,
TKT202401010973,2024-05-23 00:00:00,2024-05-23 14:00:00,市场部,高,已关闭,数据错误,user_1061,agent_2004,工单标题974,这是工单974的详细描述内容,840.0,5.0
TKT202401010974,2024-11-08 00:00:00,,人力资源,高,处理中,功能异常,user_1017,agent_2013,工单标题975,这是工单975的详细描述内容,,
TKT202401010975,2024-04-08 00:00:00,2024-04-08 18:00:00,人力资源,高,待处理,系统故障,user_1049,agent_2014,工单标题976,这是工单976的详细描述内容,1080.0,2.0
TKT202401010976,2024-04-23 00:00:00,2024-04-24 19:00:00,客服部,低,待处理,权限问题,user_1015,agent_2009,工单标题977,这是工单977的详细描述内容,2580.0,
TKT202401010977,2024-06-28 00:00:00,,客服部,高,待处理,系统故障,user_1007,agent_2011,工单标题978,这是工单978的详细描述内容,,
TKT202401010978,2024-08-29 00:00:00,2024-08-30 11:00:00,客服部,低,处理中,权限问题,user_1063,agent_2012,工单标题979,这是工单979的详细描述内容,2100.0,
TKT202401010979,2024-02-27 00:00:00,2024-02-27 12:00:00,市场部,高,已解决,咨询,user_1095,agent_2012,工单标题980,这是工单980的详细描述内容,720.0,5.0
TKT202401010980,2024-09-27 00:00:00,,运维部,高,待回访,建议,user_1012,agent_2004,工单标题981,这是工单981的详细描述内容,,
TKT202401010981,2024-11-04 00:00:00,,市场部,高,处理中,投诉,user_1013,agent_2003,工单标题982,这是工单982的详细描述内容,,5.0
TKT202401010982,2024-06-24 00:00:00,2024-06-25 14:00:00,技术部,高,待处理,性能问题,user_1025,agent_2014,工单标题983,这是工单983的详细描述内容,2280.0,3.0
TKT202401010983,2024-10-13 00:00:00,2024-10-14 20:00:00,财务部,紧急,已关闭,功能异常,user_1062,agent_2014,工单标题984,这是工单984的详细描述内容,2640.0,5.0
TKT202401010984,2024-01-12 00:00:00,2024-01-12 21:00:00,市场部,高,已解决,系统故障,user_1073,agent_2002,工单标题985,这是工单985的详细描述内容,1260.0,2.0
TKT202401010985,2024-07-22 00:00:00,2024-07-24 15:00:00,人力资源,紧急,处理中,投诉,user_1097,agent_2017,工单标题986,这是工单986的详细描述内容,3780.0,
TKT202401010986,2024-07-18 00:00:00,2024-07-20 03:00:00,技术部,高,待处理,性能问题,user_1074,agent_2007,工单标题987,这是工单987的详细描述内容,3060.0,1.0
TKT202401010987,2024-09-19 00:00:00,2024-09-21 10:00:00,市场部,中,已解决,数据错误,user_1038,agent_2009,工单标题988,这是工单988的详细描述内容,3480.0,2.0
TKT202401010988,2024-04-24 00:00:00,2024-04-24 05:00:00,运维部,紧急,处理中,权限问题,user_1018,agent_2009,工单标题989,这是工单989的详细描述内容,300.0,1.0
TKT202401010989,2024-11-24 00:00:00,2024-11-25 07:00:00,技术部,紧急,待处理,咨询,user_1081,agent_2020,工单标题990,这是工单990的详细描述内容,1860.0,3.0
TKT202401010990,2024-02-12 00:00:00,,技术部,低,待回访,权限问题,user_1042,agent_2002,工单标题991,这是工单991的详细描述内容,,1.0
TKT202401010991,2024-07-01 00:00:00,2024-07-02 04:00:00,运维部,高,已解决,系统故障,user_1069,agent_2019,工单标题992,这是工单992的详细描述内容,1680.0,
TKT202401010992,2024-12-18 00:00:00,2024-12-20 00:00:00,运维部,高,已关闭,数据错误,user_1042,agent_2009,工单标题993,这是工单993的详细描述内容,2880.0,
TKT202401010993,2024-11-18 00:00:00,,技术部,低,已解决,性能问题,user_1062,agent_2003,工单标题994,这是工单994的详细描述内容,,4.0
TKT202401010994,2024-04-04 00:00:00,,财务部,高,已解决,系统故障,user_1040,agent_2006,工单标题995,这是工单995的详细描述内容,,4.0
TKT202401010995,2024-12-17 00:00:00,,客服部,低,处理中,投诉,user_1083,agent_2013,工单标题996,这是工单996的详细描述内容,,
TKT202401010996,2024-09-26 00:00:00,2024-09-26 17:00:00,客服部,紧急,已关闭,建议,user_1003,agent_2004,工单标题997,这是工单997的详细描述内容,1020.0,1.0
TKT202401010997,2024-03-08 00:00:00,2024-03-09 07:00:00,运维部,高,待回访,系统故障,user_1002,agent_2004,工单标题998,这是工单998的详细描述内容,1860.0,3.0
TKT202401010998,2024-12-28 00:00:00,,财务部,低,处理中,权限问题,user_1043,agent_2016,工单标题999,这是工单999的详细描述内容,,
TKT202401010999,2024-01-29 00:00:00,2024-01-31 21:00:00,市场部,紧急,待处理,系统故障,user_1014,agent_2018,工单标题1000,这是工单1000的详细描述内容,4140.0,
